id,Number,sentiment,text
52,3030,0,"Solver Progress Plotting. I've used gunplot to plot the accuracy of a solver over its epochs and was wondering whether this would be functionality Caffe would like to have built-in? I suppose it would add another optional dependancy, but I've found having a .png plot of my training really assists in gaining a higher-level perspective of how my model is performing, and gives greater insight into how the change of hyper parameters effects the curve of training.

Let me know if it would be considered a useful tool or not.
"
46,949,0,"How to develop a new layer?. Hi, 
I want to create a cumtom layer, that has number of output units n^2, where n is the number of input variables. unit(i,j)=f(inp(i),inp(j)). I want the unit(i,j) produces output according to input present at position i and j only. How can i create such a layer?
"
31,6780,1,"getting loss of zero while training ssd 300x300 in kitti dataset. Issue Summary 
![caffe_issue image](https://user-images.githubusercontent.com/34826390/58903355-dc5b5680-86ca-11e9-8651-ae10cb77e1c4.PNG)

I am not able to train ssd 300x300 in kitti dataset. The detection eval is zero while training.

"
58,4401,0,"matcaffe with octave. hi,

I found that caffe support Octave interface https://github.com/BVLC/caffe/blob/master/matlab/CMakeLists.txt

I installed  and  and uncomment  in .

but it still said that it required matlab binary



Is that Octave interface still an ongoing feature?
"
254,4439,0,"Caffe Make Installation cuDNN status fail. During the Caffe installation process, I managed to gone through the ""make all"" and ""make test"" without any error. I got an error as shown below during the ""make runtest"". Would like to seek for some guidance.
![cudnn_fail](https://cloud.githubusercontent.com/assets/20381221/16713251/f94710c0-46d3-11e6-8724-e4163ba28fda.png)

I have already installed CUDA8.0 RC and cuDNN5. My Nvidia GPU is GTX960 should be able to meet the compute capability for cuDNN.
![nvidia_driver](https://cloud.githubusercontent.com/assets/20381221/16713253/fea34480-46d3-11e6-9c8f-3bec37b1975a.png)

My caffe version is as shown below:
![caffe_version](https://cloud.githubusercontent.com/assets/20381221/16713255/017c9f8a-46d4-11e6-8201-fe6d45f2620c.png)

I have already included the cuDNN 5 into the Makefile.config ==> verified by using ""cmake.."" at the /build directory.
![nvidia_cuda](https://cloud.githubusercontent.com/assets/20381221/16713256/062d21b2-46d4-11e6-8b86-f97370d3bb11.png)
"
127,5661,0,"pycaffe occupy all gpus avaliables. Using code in line 19 of the notebook example in [http://nbviewer.jupyter.org/github/BVLC/caffe/blob/master/examples/01-learning-lenet.ipynb](url), i created a python code to create and run caffe model.

But, when i call method by IPython, even if i specified which gpu it want to use, caffe occupy all gpus avaliables.

My code is:



### Your system configuration
Operating system: Ubuntu 14.04
caffe version: 0.15.13
Python: 2.7.6 "
191,3833,0,"The bias is not learnt in the 1x1 conv layer. Hi there,

I don't whether I make a mistake or not, I found that the bias in the 1x1 conv layer is not learnt (which is exactly the initialization value) in the latest version of caffe, even if I double check that the second mult_lr is set as 2.0 in my prototxt. Could anyone help to load their google net and check the bias value of some 1x1 layers, such as ""conv2/3x3_reduce""? Apologize if I make something wrong. :)
"
282,2662,0,"how to create a new imagenet.bet.pickle file my own. I have trained a model myself,I want to use it in a web demo,so I read the example/web_demo/app.py code,
'bet_file': (
            '{}/data/ilsvrc12/imagenet.bet.pickle'.format(REPO_DIRNAME)),

in this line code,i don't kown the 'imagenet.bet.pickle' file how to create, is it necessary,who can tell me how to solve the problem, thanks.
"
78,6832,0,"Check failed: axis_index < num_axes() (1 vs. 0) axis 1 out of range for 0-D Blob with shape (0). When I run the code from GitHub，which is “Face_Alignment_Two_Stage_Re-initialization”,I got the following error:
I0911 08:08:29.921020 12228 layer_factory.hpp:88] Creating layer input
I0911 08:08:29.922020 12228 net.cpp:100] Creating Layer input
I0911 08:08:29.922020 12228 net.cpp:418] input -> data
I0911 08:08:29.923020 12228 net.cpp:150] Setting up input
I0911 08:08:29.924021 12228 net.cpp:157] Top shape: 1 3 448 448 (602112)
I0911 08:08:29.927022 12228 net.cpp:165] Memory required for data: 2408448
I0911 08:08:29.927022 12228 layer_factory.hpp:88] Creating layer data_input_0_split
I0911 08:08:29.928025 12228 net.cpp:100] Creating Layer data_input_0_split
I0911 08:08:29.928025 12228 net.cpp:444] data_input_0_split <- data
I0911 08:08:29.929024 12228 net.cpp:418] data_input_0_split -> data_input_0_split_0
I0911 08:08:29.930024 12228 net.cpp:418] data_input_0_split -> data_input_0_split_1
I0911 08:08:29.930024 12228 net.cpp:150] Setting up data_input_0_split
I0911 08:08:29.930024 12228 net.cpp:157] Top shape: 1 3 448 448 (602112)
I0911 08:08:29.932025 12228 net.cpp:157] Top shape: 1 3 448 448 (602112)
I0911 08:08:29.932025 12228 net.cpp:165] Memory required for data: 7225344
I0911 08:08:29.932025 12228 layer_factory.hpp:88] Creating layer downsample_data
I0911 08:08:29.932025 12228 net.cpp:100] Creating Layer downsample_data
I0911 08:08:29.932025 12228 net.cpp:444] downsample_data <- data_input_0_split_0
I0911 08:08:29.932025 12228 net.cpp:418] downsample_data -> downsample_data
I0911 08:08:29.932025 12228 net.cpp:150] Setting up downsample_data
I0911 08:08:29.932025 12228 net.cpp:157] Top shape: (0)
I0911 08:08:29.932025 12228 net.cpp:165] Memory required for data: 7225344
I0911 08:08:29.933027 12228 layer_factory.hpp:88] Creating layer net1_conv1
I0911 08:08:29.933027 12228 net.cpp:100] Creating Layer net1_conv1
I0911 08:08:29.933027 12228 net.cpp:444] net1_conv1 <- downsample_data
I0911 08:08:29.933027 12228 net.cpp:418] net1_conv1 -> net1_conv1
F0911 08:08:29.933027 12228 blob.hpp:122] Check failed: axis_index < num_axes() (1 vs. 0) axis 1 out of range for 0-D Blob with shape (0)
*** Check failure stack trace: ***

The part of the deploy is as follows.

name: ""facial_point_net""
input: ""data""
input_dim: 1
input_dim: 3
input_dim: 448
input_dim: 448

layer {
  name: ""downsample_data""
  type: ""SubsamplePooling""
  bottom: ""data""
  top: ""downsample_data""
  subsample_pooling_param {
    output_H: 60
    output_W: 60
  }
}
##########################################
layer {
  name: ""net1_conv1""
  type: ""Convolution""
  bottom: ""downsample_data""
  top: ""net1_conv1""
  param {
    lr_mult: 1
    decay_mult: 1
  }
  param {
    lr_mult: 2
    decay_mult: 0
  }
  convolution_param {
    num_output: 20
    pad: 0
    kernel_size: 5
    stride: 1
    weight_filler {
      type: ""gaussian""
      std: 0.01
    }
    bias_filler {
      type: ""constant""
      value: 0
    }
  }
}
layer {
  name: ""net1_PReLU1""
  type: ""PReLU""
  bottom: ""net1_conv1""
  top: ""net1_conv1""
}

layer {
  name: ""net1_pool1""
  type: ""Pooling""
  bottom: ""net1_conv1""
  top: ""net1_pool1""
  pooling_param {
    pool: MAX
    kernel_size: 2
    stride: 2
  }
}

Does anyone know what the problem is ?"
107,1918,0,"Layers with heterogeneous data types. It currently doesn't seem to be possible to define layers with  and  of different data types. I noticed @jeffdonahue's  (#1872) which works around this by casting floating point inputs to . Specifically, I was hoping to implement a layer that encodes DNA sequence in 1-of-n encoding using  as  and  as . This doesn't seem possible with the current architecture so I'll probably have to work around it by pre-encoding all my data. However, maybe it will be possible to make the architecture flexible enough to allow this sort of thing.
"
9,6065,1,"unable to reproduce accuracy of bvlc-alexnet. ### Issue summary
I use model definition(models/bvlc_alexnet/train_val.prototxt) and training protocol(models/bvlc_alexnet/solver.prototxt) provided by caffe to train alexnet on ImageNet.The only modification  I made is replacing mean.binaryproto with mean values computed by Facebook.And I have checked they are very close: 103.894,116.555,122.579 vs 103.94,116.78,123.68 .
But the accuracy on validation set I got is 55.06% which is observably low compared to the one reported by caffe comunity(57.1%,https://github.com/BVLC/caffe/tree/master/models/bvlc_alexnet).
The differences of mean values are tiny so I think there are other reasons making such a large drop in accuracy.
Then I use pre-trained caffemodel provided by caffe(http://dl.caffe.berkeleyvision.org/bvlc_alexnet.caffemodel) and get the accuracy.It still fall behind the reference accuracy, 55.9% vs 57.1%.
The imagenet lmdb dataset are created by script at  examples/imagenet/create_imagenet.sh with RESIZE=true.
Could anyone give some suggestions about this problem?
### Steps to reproduce
//train alexnet using caffe
./build/tools/caffe train -gpu 0 -solver models/bvlc_alexnet/solver.prototxt
//use pre-trained alexnet model
./build/tools/caffe test -gpu 0  -model models/bvlc_alexnet/train_val.prototxt -weights models/bvlc_alexnet.caffemodel
### Your system configuration
Operating system:Ubuntu 16.04
Compiler:nvcc-8,gcc-5.4.0
CUDA version (if applicable):CUDA8
CUDNN version (if applicable):cudnn515
BLAS:atlas ,cublas8.0
"
108,4288,0,"test_benchmark.cpp failed and uses boost::this_thread::sleep which was deprecated in 1.53.0 for removal in 1.56.0. On a current build of Caffe against Cuda 7.5 and CuDNN 4 on Visual Studio 2013, all tests pass except those for the timer class - where 4 tests of  test_benchmark.cpp fail (more details including output can be found in closed issue BenchmarkTest fails #4280). Inspection shows that the tests use  
which has been deprecated since 1.53 and withdrawn after 1.56. 
a suitable replacement could be:


However making such a replacement does not in itself fix the errors completely. Is the underlying timer used in the timer class updated when the thread is asleep? The timer reporting the times of the tests seems accurate!
"
285,3167,0,"How to extract one image feature?. I want to extract only one image feature without prototxt file. Not the batch feature. The image is loaded from disk. We don't need configuration file with a set of images path.Thank you!
"
269,1832,0,"how to debug caffe?. I want to know how to debug caffe step by step. I can not find the main function
"
3,3086,1,"PyCaffe backward() produces zero gradients when GPU mode. I'm working on generating saliency maps though gradient data, as in [this](http://www.robots.ox.ac.uk/~vgg/publications/2014/Simonyan14a/simonyan14a.pdf) famous paper.

It works well when using pycaffe in CPU mode. When in GPU mode, all the gradients computed by the backward pass are zeros.

I'm using Ubuntu 14.04, VGG Net without a Data Layer and I set force_backward : true.

This is the code that works



This works, indeed


"
198,4067,0,"Does the new release verify the MultiGPU Caffe?. The new release of multiGPU Caffe may not correct. But it is quite different from NVCaffe.
"
206,1993,0,"Error: (unix time) try if you are using GNU date. Hi,

When I tried to train the model of bvlc_reference_caffenet by my own data set, I have a problem: can anyone tell me how to fix it?

![screen shot 2015-02-26 at 11 18 01 pm](https://cloud.githubusercontent.com/assets/11225386/6409029/76ee1e34-be12-11e4-8e3c-4be0f42a528c.png)
"
241,651,0,"Where is EltwiseParameter_EltwiseOp?. Where is LayerParameter_LayerType_ELTWISE and  EltwiseParameter_EltwiseOp in file caffe\include\caffe\vision_layers.hpp

Find it in proto.
"
234,6024,0,"""BatchNormParameter"" has no field named ""scale_bias"". I try to run a caffe.NetParameter for a example and find **Error parsing text-format caffe.NetParameter**
the logging like this:
[libprotobuf ERROR google/protobuf/text_format.cc:245] Error parsing text-format caffe.NetParameter: 52:15: Message type ""caffe.BatchNormParameter"" has no field named ""scale_bias"".
WARNING: Logging before InitGoogleLogging() is written to STDERR
F1102 09:40:47.271351 37064 upgrade_proto.cpp:122] Check failed: ReadProtoFromTextFile(param_file, param) Failed to parse NetParameter file: /home/zhezhan2/pymodel/train_val_gpu.prototxt
*** Check failure stack trace: ***
run_gpu.sh: line 2: 37064 Aborted                 (core dumped) python compare_two_model.py --tool_1 caffe --file_1 /home/zhezhan2/pymodel/train_val_gpu.prototxt --tool_2 caffe --file_2 /home/zhezhan2/pymodel/train_val_mkl.prototxt
"
1,4102,1,"Change the batch_size by the method Reshape(). I used a deploy.prototxt to initialize a new net, the batch_size is 256, loading from the deploy.prototxt



when I use the following code:



As after I run the forward(),the runing time is about 13 ms.
But when I change the size in deploy.prototxt,the forward() runing time as follows:

prototxt_size: 256  new_batch_size: 16    runing time: 13ms
prototxt_size: 16   new_batch_size: 16     runing time: 1.5ms
prototxt_size: 1024 new_batch_size: 16      runing time: 60ms

the method Reshape() seems did not work.
Thanks~
"
268,6095,0,"cannot find -lopencv_core. The command is 

> make all -j$64 && make distribute -j$64

PROTOC src/caffe/proto/caffe.proto
CXX src/caffe/util/cudnn.cpp
CXX src/caffe/util/hdf5.cpp
CXX src/caffe/util/db.cpp
CXX src/caffe/util/db_lmdb.cpp
CXX src/caffe/util/insert_splits.cpp
CXX src/caffe/util/blocking_queue.cpp
CXX src/caffe/util/math_functions.cpp
CXX src/caffe/util/db_leveldb.cpp
CXX src/caffe/util/benchmark.cpp
CXX src/caffe/util/upgrade_proto.cpp
CXX src/caffe/util/im2col.cpp
CXX src/caffe/util/io.cpp
CXX src/caffe/util/signal_handler.cpp
CXX src/caffe/syncedmem.cpp
CXX src/caffe/layer.cpp
CXX src/caffe/internal_thread.cpp
CXX src/caffe/blob.cpp
CXX src/caffe/layer_factory.cpp
CXX src/caffe/solver.cpp
CXX src/caffe/solvers/rmsprop_solver.cpp
CXX src/caffe/solvers/adadelta_solver.cpp
CXX src/caffe/solvers/sgd_solver.cpp
CXX src/caffe/solvers/nesterov_solver.cpp
CXX src/caffe/solvers/adam_solver.cpp
CXX src/caffe/solvers/adagrad_solver.cpp
CXX src/caffe/parallel.cpp
CXX src/caffe/layers/log_layer.cpp
CXX src/caffe/layers/bias_layer.cpp
CXX src/caffe/layers/filter_layer.cpp
CXX src/caffe/layers/loss_layer.cpp
CXX src/caffe/layers/hinge_loss_layer.cpp
CXX src/caffe/layers/cudnn_sigmoid_layer.cpp
CXX src/caffe/layers/cudnn_pooling_layer.cpp
CXX src/caffe/layers/sigmoid_cross_entropy_loss_layer.cpp
CXX src/caffe/layers/input_layer.cpp
CXX src/caffe/layers/elu_layer.cpp
CXX src/caffe/layers/cudnn_lrn_layer.cpp
CXX src/caffe/layers/base_conv_layer.cpp
CXX src/caffe/layers/multinomial_logistic_loss_layer.cpp
CXX src/caffe/layers/pooling_layer.cpp
CXX src/caffe/layers/crop_layer.cpp
CXX src/caffe/layers/relu_layer.cpp
CXX src/caffe/layers/threshold_layer.cpp
CXX src/caffe/layers/cudnn_lcn_layer.cpp
CXX src/caffe/layers/scale_layer.cpp
CXX src/caffe/layers/concat_layer.cpp
CXX src/caffe/layers/spp_layer.cpp
CXX src/caffe/layers/contrastive_loss_layer.cpp
CXX src/caffe/layers/lrn_layer.cpp
CXX src/caffe/layers/split_layer.cpp
CXX src/caffe/layers/inner_product_layer.cpp
CXX src/caffe/layers/batch_reindex_layer.cpp
CXX src/caffe/layers/mvn_layer.cpp
CXX src/caffe/layers/softmax_loss_layer.cpp
CXX src/caffe/layers/tanh_layer.cpp
CXX src/caffe/layers/power_layer.cpp
CXX src/caffe/layers/image_data_layer.cpp
CXX src/caffe/layers/cudnn_conv_layer.cpp
CXX src/caffe/layers/absval_layer.cpp
CXX src/caffe/layers/embed_layer.cpp
CXX src/caffe/layers/window_data_layer.cpp
CXX src/caffe/layers/bnll_layer.cpp
CXX src/caffe/layers/euclidean_loss_layer.cpp
CXX src/caffe/layers/im2col_layer.cpp
CXX src/caffe/layers/parameter_layer.cpp
CXX src/caffe/layers/memory_data_layer.cpp
CXX src/caffe/layers/argmax_layer.cpp
CXX src/caffe/layers/reduction_layer.cpp
CXX src/caffe/layers/data_layer.cpp
CXX src/caffe/layers/dummy_data_layer.cpp
CXX src/caffe/layers/silence_layer.cpp
CXX src/caffe/layers/batch_norm_layer.cpp
CXX src/caffe/layers/conv_layer.cpp
CXX src/caffe/layers/prelu_layer.cpp
CXX src/caffe/layers/slice_layer.cpp
CXX src/caffe/layers/lstm_unit_layer.cpp
CXX src/caffe/layers/hdf5_data_layer.cpp
CXX src/caffe/layers/reshape_layer.cpp
CXX src/caffe/layers/cudnn_tanh_layer.cpp
CXX src/caffe/layers/cudnn_softmax_layer.cpp
CXX src/caffe/layers/infogain_loss_layer.cpp
CXX src/caffe/layers/base_data_layer.cpp
CXX src/caffe/layers/eltwise_layer.cpp
CXX src/caffe/layers/accuracy_layer.cpp
CXX src/caffe/layers/sigmoid_layer.cpp
CXX src/caffe/layers/dropout_layer.cpp
CXX src/caffe/layers/neuron_layer.cpp
CXX src/caffe/layers/recurrent_layer.cpp
CXX src/caffe/layers/tile_layer.cpp
CXX src/caffe/layers/hdf5_output_layer.cpp
CXX src/caffe/layers/softmax_layer.cpp
CXX src/caffe/layers/flatten_layer.cpp
CXX src/caffe/layers/rnn_layer.cpp
CXX src/caffe/layers/exp_layer.cpp
CXX src/caffe/layers/lstm_layer.cpp
CXX src/caffe/layers/cudnn_relu_layer.cpp
CXX src/caffe/layers/deconv_layer.cpp
CXX src/caffe/common.cpp
CXX src/caffe/data_transformer.cpp
CXX src/caffe/net.cpp
NVCC src/caffe/util/math_functions.cu
NVCC src/caffe/util/im2col.cu
NVCC src/caffe/solvers/adagrad_solver.cu
NVCC src/caffe/solvers/sgd_solver.cu
NVCC src/caffe/solvers/adam_solver.cu
NVCC src/caffe/solvers/adadelta_solver.cu
NVCC src/caffe/solvers/nesterov_solver.cu
NVCC src/caffe/solvers/rmsprop_solver.cu
NVCC src/caffe/layers/accuracy_layer.cu
NVCC src/caffe/layers/batch_norm_layer.cu
NVCC src/caffe/layers/softmax_layer.cu
NVCC src/caffe/layers/im2col_layer.cu
NVCC src/caffe/layers/softmax_loss_layer.cu
NVCC src/caffe/layers/base_data_layer.cu
NVCC src/caffe/layers/sigmoid_cross_entropy_loss_layer.cu
NVCC src/caffe/layers/threshold_layer.cu
NVCC src/caffe/layers/log_layer.cu
NVCC src/caffe/layers/cudnn_lcn_layer.cu
NVCC src/caffe/layers/hdf5_data_layer.cu
NVCC src/caffe/layers/crop_layer.cu
NVCC src/caffe/layers/relu_layer.cu
NVCC src/caffe/layers/slice_layer.cu
NVCC src/caffe/layers/lrn_layer.cu
NVCC src/caffe/layers/batch_reindex_layer.cu
NVCC src/caffe/layers/hdf5_output_layer.cu
NVCC src/caffe/layers/elu_layer.cu
NVCC src/caffe/layers/mvn_layer.cu
NVCC src/caffe/layers/lstm_unit_layer.cu
NVCC src/caffe/layers/tanh_layer.cu
NVCC src/caffe/layers/tile_layer.cu
NVCC src/caffe/layers/dropout_layer.cu
NVCC src/caffe/layers/filter_layer.cu
NVCC src/caffe/layers/cudnn_sigmoid_layer.cu
NVCC src/caffe/layers/absval_layer.cu
NVCC src/caffe/layers/bias_layer.cu
NVCC src/caffe/layers/sigmoid_layer.cu
NVCC src/caffe/layers/pooling_layer.cu
NVCC src/caffe/layers/concat_layer.cu
NVCC src/caffe/layers/cudnn_pooling_layer.cu
NVCC src/caffe/layers/power_layer.cu
NVCC src/caffe/layers/exp_layer.cu
NVCC src/caffe/layers/split_layer.cu
NVCC src/caffe/layers/eltwise_layer.cu
NVCC src/caffe/layers/cudnn_softmax_layer.cu
NVCC src/caffe/layers/deconv_layer.cu
NVCC src/caffe/layers/bnll_layer.cu
NVCC src/caffe/layers/reduction_layer.cu
NVCC src/caffe/layers/cudnn_lrn_layer.cu
NVCC src/caffe/layers/scale_layer.cu
NVCC src/caffe/layers/cudnn_relu_layer.cu
NVCC src/caffe/layers/recurrent_layer.cu
NVCC src/caffe/layers/cudnn_tanh_layer.cu
NVCC src/caffe/layers/euclidean_loss_layer.cu
NVCC src/caffe/layers/inner_product_layer.cu
NVCC src/caffe/layers/embed_layer.cu
NVCC src/caffe/layers/prelu_layer.cu
NVCC src/caffe/layers/conv_layer.cu
NVCC src/caffe/layers/silence_layer.cu
NVCC src/caffe/layers/contrastive_loss_layer.cu
NVCC src/caffe/layers/cudnn_conv_layer.cu
CXX tools/upgrade_net_proto_text.cpp
CXX tools/device_query.cpp
CXX tools/caffe.cpp
CXX tools/extract_features.cpp
CXX tools/compute_image_mean.cpp
CXX tools/test_net.cpp
CXX tools/train_net.cpp
CXX tools/convert_imageset.cpp
CXX tools/finetune_net.cpp
CXX tools/upgrade_solver_proto_text.cpp
CXX tools/net_speed_benchmark.cpp
CXX tools/upgrade_net_proto_binary.cpp
CXX examples/cifar10/convert_cifar_data.cpp
CXX examples/siamese/convert_mnist_siamese_data.cpp
CXX examples/cpp_classification/classification.cpp
CXX examples/mnist/convert_mnist_data.cpp
CXX .build_release/src/caffe/proto/caffe.pb.cc
AR -o .build_release/lib/libcaffe.a
LD -o .build_release/lib/libcaffe.so.1.0.0
/usr/bin/ld: cannot find -lopencv_core
collect2: error: ld returned 1 exit status
make: *** [.build_release/lib/libcaffe.so.1.0.0] Error 1
make: *** Waiting for unfinished jobs....
"
